id_libro,Unidad,Titulo,Autor,Clasificacion
25578,2,MECANISMOS MAQUINAS,DELMAR PUBLISHERS,TJ 170 D359
25579,2,LIBERESE DEL MIEDO,"SMITH, DAVID M.",BF 575.F2 S642
25605,2,FUNDAMENTOS DE DISENO Y CONSTRUCCION SISMORESISTEN,"GOMEZ TREMARI, RAUL",TA 658.44 G633
25586,2,ANALISIS GRAFICO PARA ARQUITECTURA E INGENIERiA,"LEVENS, A. S.",T 353 657
25604,2,CIUDAD : RESIDENCIA TOTAL,"CASTAGNA, RODOLFO E.",NA 9050 C346
25613,2,GENESIS DE LA ARQUITECTURA MODERNA,"ZAPATA GALVEZ, HECTOR E.",NA 680 Z35
25589,2,FACTORES CLAVE EN LA ASESORiA Y EVALUACION DE PROY,"BELTRAN GAMEZ, JESUS MOISES",HD 30.4 B453
25612,2,GENESIS DE LA ARQUITECTURA MODERNA,"ZAPATA GALVEZ, HECTOR E.",NA 680 Z35
25592,2,PRACTICA PARA DOSIFICAR CONCRETO PESADO Y CONCRETO,INSTITUTO MEXICANO DEL CEMENTO Y DEL CONCRETO,TA 683.2 C764
25593,2,ALGEBRA LINEAL : MATEMATICAS 4,"LARSON, RON",QA 184 L334
25594,2,RAMIREZ VAZQUEZ EN LA ARQUITECTURA,"RAMIREZ VAZQUEZ, PEDRO",NA 759.R35 R173
25595,2,FUNDAMENTOS DE DISENO BI - Y TRI- DIMENSIONAL,"WONG, WUCIUS",T 353 W872
256,2,CONTABILIDAD ADMINISTRATIVA,"WARREN, CARL S.",HF 5635 W286
25602,2,IMPLEMENTACION DEL PROCEDIMIENTO PARA CERTIFICACIO,"HERNANDEZ COVARRUBIAS, JUAN FRANCISCO",TESIS GESTION EMPRESARIAL 19
25642,2,ASPECTOS LEGALES APLICADOS A LAS AUDITORIAS FISCAL,"SOTO PRECIADO, DIANA",TESIS CONTADURIA 41
25581,2,CONSTRUCCION DE EDIFICIOS : DISENAR PARA CONSTRUIR,"NIETO, NEMECIO MARTINIANO",TH 145 N677
25062,2,MICROECONOMiA,"SALVATORE, DOMINICK",HB 172 S182
25084,2,SEGUIMIENTO DE DOCUMENTOS DE PROGRAMAS PARA LA LIC,"TOVAR ARIAS, RUBEN",TESIS CIVIL 154
25102,2,ELEMENTOS DE AUDITORIA,"MENDIVIL ESCALANTE, VICTOR MANUEL",HF 5667 M534
25052,2,HISTORIA DEL ARTE,,N 5300 H673
25053,2,HISTORIA DEL ARTE,,N 5300 H673
25054,2,HISTORIA DEL ARTE,,N 5300 H673
25055,2,HISTORIA DEL ARTE,,N 5300 H673
25056,2,LA ILUSION VIAJA EN TRANViA,,DVD 414
25057,2,EL GRAN CALAVERA,,DVD 412
25059,2,ANTEPROYECTO EDIFICIO DE ADMINISTRACION GENERAL EN,"SANCHEZ VILLAZANA, JAIME",TESIS ARQUITECTURA 330
25067,2,DISENO DE ESTRUCTURAS DE ACERO,"GAYLORD, EDWIN A.",TA 684 G285
25061,2,DISENO DE ESTRUCTURAS DE ACERO : METODO LRFD,"MCCORMAC, JACK C.",TA 684 M131
25047,2,HISTORIA DEL ARTE,,N 5300 H673
25048,2,HISTORIA DEL ARTE,,N 5300 H673
25172,2,ADMINISTRACION EN LOS NUEVOS TIEMPOS,"CHIAVENATO, IDALBERTO",HD 37 C543
25153,2,FUNDAMENTOS DE HIDROLOGIA DE SUPERFICIE,"APARICIO MIJARES, FRANCISCO JAVIER",TC 145 A639
25154,2,MATEMATICAS 2 : CALCULO INTEGRAL,"ZILL, DENNIS G.",QA 304 Z64
25156,2,PROYECTO EJECUTIVO PARA EL MOJORAMIENTO DE LA CONF,"JIMENEZ ARREOLA, JESUS MANUEL",TESIS CIVIL 165
25158,2,PINTURA CONTEMPORANEA,"GALLEGO, JULIAN",ND 160 S371
25159,2,LAS MAQUILADORAS PARA EL DESARROLLO REGIONAL INVE,"RENDON DURAN, LAURA ALICIA",HD 9505 R397
2516,2,COSTO Y TIEMPO EN EDIFICACION,"SUAREZ SALAZAR, CARLOS",TH 435 S939
25160,2,ANALISIS HISTORICO DE LA ARQUITECTURA : ANTIGUO E,"BALLINA GARZA, JORGE",NA 203 B187
25161,2,MONTAJE Y ALBANILERiA DE 4 EDIFICIOS CON MUROS PRE,"JIMENEZ RODRiGUEZ, ADRIAN",TESIS CIVIL 166
25060,2,COMPORTAMIENTO ORGANIZACIONAL,"ROBBIN, STEPHEN",HD 58.7 R636
25083,2,SEGUIMIENTO EN LA LICITACION DE LAS BASES FINANCIE,"MORENO TRUJILLO, CRISTINA",TESIS CIVIL 153
25876,2,INTRODUCCION A LA PROGRAMACION ARQUITECTONICA,"WHITE, EDWARD T.",N 7433 W583
25086,2,ARQUITECTURA VERNACULA EN MEXICO,"LOPEZ MORALES, FRANCISCO JAVIER",NA 500.40 L864
25090,2,MANUAL DE DISENO URBANO,BAZANT S. JAN,NA 9012 B362
25091,2,MANUAL DE PRACTICAS DE LA MATERIA DE SUELDOS Y SAL,"VEANA Y JUAREZ, MARiA EUGENIA",HF 5549 V394
25092,2,"URBANISMO : DISENO, ESTRUCTURA Y FISONOMiA","GALLION, ARTHUR B.",NA 9031 G171
25093,2,ACUEDUCTO INDEPENDENCIA,"ROMO DUARTE, GERMAN",TESIS CIVIL 155
25098,2,INGENIERiA DE CONTROL MODERNA,"OGATA, KATSUHIKO",TJ 213 O34
25099,2,"SU CASA : COMO ESTA HECHA, COMO CUIDARLA, COMO REP",INTERPLAN,TH 3401 I619
251,2,FARMACODEPENDENCIA Y TRABAJO: GUiA PARA SUPERVISOR,"MADDUX, ROBERT B.",HF 5549 M294
25050,2,HISTORIA DEL ARTE,,N 5300 H673
25184,2,SUPERVISION Y CONTROL DE OBRA (REMODELACION DE LA,"EPITACIO VILLALOBOS, RAQUEL",TESIS CIVIL 168
25100,2,HABITAR LA CUBIERTA : DWELLING ON THE ROOF,"MARTiNEZ, ANDRES",NA 2900 M385
25051,2,HISTORIA DEL ARTE,,N 5300 H673
25038,2,MANUAL DE EDUCACION VIAL Y SEGURIDAD,"CAL Y MAYOR, RAFAEL",TE 145 C147
25039,2,VIVIENDAS UNIFAMILIARES CON PATIO,"CAMBI, DI CRISTINA STEINER",NA 7840 C175
2504,2,ADMINISTRACION DEL MARKETING: UN ENFOQUE EN LA TOM,,HF 5415.3 A238
25040,2,EL DISENO DE CASAS : UNA GUIA ILUSTRADA,"WALKER, LES",NA 7511 W181
25042,2,SEGUNDO CURSO DE CONTABILIDAD : INCLUYE EL REGISTR,"LARA FLORES, ELiAS",HF 5651 L318
25043,2,LOS 27 ERRORES MAS COMUNES EN LA PUBLICIDAD,"BENN, ALEC",HF 5438 B469
25044,2,HISTORIA DEL ARTE,,N 5300 H673
25045,2,TU SEGURIDAD : MITOS Y REALIDADES DE LA SEGURIDAD,"DESFASSIAUX, ALEJANDRO",HV 8291.M49 D453
25046,2,HISTORIA DEL ARTE,,N 5300 H673
2510,2,FUNDAMENTOS DE LA GERENCIA,"BARRY, W. S.",HD 38.2 B281
25140,2,PROYECTO DEL BLVD. SAN PEDRO,"ZAMBRANO GARCiA, JORGE",TESIS CIVIL 161
25145,2,CARTOGRAFiA DIGITALIZADA DE REDES DE AGUA POTABLE,"GOMEZ QUEZADA, GLORIA",TESIS CIVIL 164
2512,2,PRACTICA DE AUDITORiA AUTOMATIZADA,"CARPY MORALES, CARLOS A.",HF 5667 C299
25143,2,DISENO GEOTECNICO Y CONSTRUCCION DE MUROS DE CONTE,"ELIZALDE LOPEZ, CARLOS FRANCISCO",TESIS CIVIL 163
25124,2,HABILIDAD PARA ESTUDIAR : GUiA PARA MEJORAR EL REN,"CARMAN, ROBERT A.",LB 1060 C287
25129,2,EL ESPACIO URBANO,"KRIER, ROB",NA 9050 K92
25130,2,THE COURAGE TO FAIL : ART MORTELL'S SECRETS FOR B,"MORTELL, ART",HF 5386 M775
25131,2,IMPERMEABILIZACION Y CONTROL DE FILTRACIONES EN PR,"PERALTA VALDIVIA, JAVIER",TESIS CIVIL 156
25132,2,PROGRAMA DE REGISTRO DE VIVIENDAS Y PREDIOS VULNER,"PEREZ ALDABA, JACQUELINE",TESIS CIVIL 157
25135,2,PROYECTO DE SISTEMATIZACION DE LAS REDES DE AGUA P,"VASQUEZ MEDRANO, LAURA JANETTE",TESIS CIVIL 158
25162,2,HISTORIA DE LA ARQUITECTURA DEL RENACIMIENTO. LA A,"BENEVOLO, LEONARDO",NA 500 B465
25139,2,CONSTRUCCION DE RESIDENCIA EN PLAYAS DE TIJUANA,"RAMOS HERNANDEZ, MOISES",TESIS CIVIL 160
25114,2,DESARROLLO SUSTENTABLE,"LOPEZ BALCAZAR, MARGARITA",QH 541 L864
25029,2,AMERICA LATINA EN SU ARQUITECTURA,,NA 627 A512
25118,2,"COSTOS II : PREDETERMINADOS, DE OPERACION, EN COMU","RiO GONZALEZ, CRISTOBAL DEL",HJ 9750 R585
24914,2,CONSTRUCCION DE DRENAJE URBANO CANON JOHNSON SUR,"SALAZAR MARTiNEZ, CARLOS SOLEDAD",TESIS CIVIL 138
24939,2,MECANICA DE SUELOS 1: FUNDAMENTOS DE LA MECANICA D,"JUAREZ BADILLO, EULALIO",TA 710.A2 J91
24892,2,FUNDAMENTOS DE ADMINISTRACION,"MUNCH GALINDO, LOURDES",HD 31 M963
24893,2,ORGANIZACION CONTABLE PARA UN GIMNASIO,"NAVA ZAMUDIO, CITLALI",TESIS CONTADOR PUBLICO 23
24894,2,C++ COMO PROGRAMAR,"DEITEL, H. M.",QA 76.73C D325
24902,2,MERCADOTECNIA,"FISCHER, LAURA",HF 5415 F445
24903,2,DISENO DE ESTRUCTURAS DE CONCRETO CONFORME AL REG,INSTITUTO MEXICANO DEL CEMENTO Y DEL CONCRETO,TA 683.2 C764
24904,2,DISENO DE ESTRUCTURAS DE CONCRETO CONFORME AL REG,INSTITUTO MEXICANO DEL CEMENTO Y DEL CONCRETO,TA 683.2 C764
25138,2,CONSTRUCCION DE LA AMPLIACION DE LA PLANTA DE TRAT,"ACOSTA LEDEZMA, CARLOS OCTAVIO",TESIS CIVIL 159
25450,2,IMPLEMANTACION Y DESARROLLO DE PROGRAMA PARA CONTR,"GURROLA FELIX, JESUS OMAR",TESIS CONTADURIA 31
25066,2,DISENO DE ESTRUCTURAS DE ACERO,"GAYLORD, EDWIN A.",TA 684 G285
25171,2,CONSTRUCCION DE SOLUCION INTEGRAL DEL CUERPO SUR D,"LEON SOLORZANO, CESAR RODOLFO",TESIS CIVIL 167
25142,2,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES ROSARITO,"VILLA SANCHEZ, RAUL ALBERTO",TESIS CIVIL 162
25173,2,HISTORIA DE LA ARQUITECTURA,"MARTIN GONZALEZ, J. J.",NA 200 M379
25174,2,BIBLIOTECA ATRIUM DE LA CONSTRUCCION,,TH 145 B582
25175,2,BIBLIOTECA ATRIUM DE LA CONSTRUCCION,,TH 145 B582
25177,2,MECANICA DE SUELOS 3 : FLUJO DE AGUA EN SUELOS,"JUAREZ BADILLO, EULALIO",TA 710.A2 J91
25178,2,MANUAL DEL ARQUITECTO DESCALZO : COMO CONSTRUIR CA,"LENGEN, JOHAN VAN",TH 4815 L566
25179,2,"CONCRETO REFORZADO EN INGENIERIA : MATERIALES, ELE","BRESLER, BORIS",TH 1501 B842
25180,2,INVESTIGACION DE MERCADOS: EN UN AMBIENTE DE INFOR,HAIR JOSEPH F. JR,HF 5415.2 H149
25117,2,CIUDADES PROYECTADAS: CINE Y ESPACIO URBANO,"BARBER, STEPHEN",PN 1995.9 B234
25182,2,INTRODUCCION DE NUEVOS PRODUCTOS,"VALENZUELA MARTiNEZ, ANA CRISTINA",TESIS LOGISTICA 7
25115,2,DEDUCTIVE ORGANIC CHEMISTRY : A SHORT COURSE,"CONROW, KENNETH",QD 253 C754
25169,2,MEMORIA. COLOQUIO INTERNACIONAL SOBRE FORMULAS DE,INFONAVIT,NA 7557 I59
25121,2,SUPERVISION DE LA FABRICACION Y MONTAJE EN OBRA DE,"GUERRERO DiAZ, FERNANDA ARELY",TESIS ARQUITECTURA 354
25103,2,ELEMENTOS DE AUDITORIA,"MENDIVIL ESCALANTE, VICTOR MANUEL",HF 5667 M534
25104,2,"EL LABERINTO DE LA SOLEDAD, POSTDATA, VUELTA A ""EL","PAZ, OCTAVIO",PQ 7298 P348
25108,2,MACROECONOMIA : VERSION PARA LATINOAMERICA,"PARKIN, MICHAEL",HB 172.5 P235
25109,2,"CALCULO PARA ADMINISTRACION, ECONOMiA, CONTADURiA","HOFFMANN, LAURENCE D.",HF 5694 H711
25110,2,DICCIONARIO COMENTADO DE TERMINOLOGiA INFORMATICA,"AGUADO DE CEA, GUADALUPE",QA 76 A282
25112,2,CURSO BASICO DE ECONOMiA,"VALLE HERNANDEZ, ALFREDO",HB 171.5 V181
25113,2,DESARROLLO SUSTENTABLE,"LOPEZ BALCAZAR, MARGARITA",QH 541 L864
25165,2,NUEVOS RUMBOS EN LA TEORiA DE LA ORGANIZACION : PR,"PFEFFER, JEFFREY",HM 131 P524
25181,2,CAMINOS ALIMENTADORES,"ETCHARREN G., RENE",TE 175 E83
25920,2,UE TIENE LA OTRA... QUE NO TENGA YO?,"BARRERA MENDEZ, JUAN ANTONIO",HQ 801 B272
25065,2,ISO 9000 EN EDUCACION SUPERIOR,"FERREIRO MARTINEZ, VELIA VERONICA",LB 2331 F385
25830,2,PRESUPUESTOS PARA LA CONSTRUCION,"ALVAREZ MARTINEZ, FELIX",TH 7 A473
25835,2,INTRODUCCION AL ALGEBRA LINEAL,"KAHN, PETER J.",QA 184 K16
25837,2,MECANICA DE SUELOS 1: FUNDAMENTOS DE LA MECANICA D,"JUAREZ BADILLO, EULALIO",TA 710.A2 J91
25838,2,MECANICA DE SUELOS 2 : TEORiA Y APLICACIONES DE LA,"JUAREZ BADILLO, EULALIO",TA 710.A2 J91
25839,2,SATELITES DE COMUNICACIONES,"NERI VELA, RODOLFO",TK 5104 N445
2584,2,EL NUEVO MUNDO DE LAS FINANZAS MICROEMPRESARIALES.,,HG 4027.7 N964
25840,2,"CONCRETO : DISENO PLASTICO, TEORIA ELASTICA","TORRES H., MARCO AURELIO",TA 683.2 T693
25822,2,CIENCIA DE MATERIALES PARA INGENIERIA,"THORNTON, PETER A.",TA 405 T514
25829,2,NUEVOS PROYECTOS DE CHALETS,"TRAPERO PROS, LUIS",TH 7 T773
25919,2,MANTENIEMIENTO PREVENTIVO DE INSTALACIONES Y EQUI,"MEDINA QUIROZ, CARLOS MANUEL",TS 174 M491
25828,2,CONSTRUYA SU PROPIA CASA DE MADERA,"HARD, ROGER",TH 1101 H258
25921,2,REDISENO Y CONSTRUCCION DE LA ALBERCA INFANTIL DEL,"ROBLES LOPEZ, LEANA MILDRED",TH 4763 R666
25922,2,ACTUALIZACION Y RESTRUCTURACION CONTABLE DE LA EMP,"HERNANDEZ SANTAMARiA, KARINA",TESIS CONTADURIA 68
25923,2,EL COMPORTAMIENTO DEL CONSUMIDOR,"SCHNAKE AYECHU, HUGO",HF 5415.3 S357
25926,2,CONTROL DE MOTORES ELECTRICOS,"ENRIQUEZ HARPER, GILBERTO",TK 2411 E59
2593,2,ANALISIS Y EVALUACION DE PROYECTOS DE INVERSION,"COSS BU, RAUL",HD 69.P75 C836
25931,2,ESTILO EFICAZ DE DIRIGIR : LIDERAZGO SITUACIONAL.,"HERSEY, PAUL",HD 57.7 H572
25932,2,LOS SIETE FACTORES CLAVE DEL MARKETING ESTRATEGICO,"PIESTRAK, DANIEL",HF 5415 P624
25937,2,DISENO ELECTRONICO: CIRCUITOS Y SISTEMAS,"SAVANT, C.J.",TK 7867 S263
25891,2,PETROLEO: UN DESAFiO A LA HUMANIDAD,"PEREZ OROZCO, MARIO ARTURO",TP 690 P438
25943,2,IMPLEMENTACION DE NUEVOS PROGRAMAS DE TRABAJO PARA,"ISLAS ALMANZA, MIGUEL ANGEL",TESIS CONTADURIA 69
25944,2,LA EMPRESA TERAPEUTICA : LOS CONFLICTOS Y EL CONTR,"TUCKER, JAMES",HD 42 T891
25806,2,MANUAL DE ELABORACION DE UNA DECLARACION ANUAL DE,"ROJAS RAMiREZ, CRISTIAN ROSA",TESIS CONTADURIA 61
25881,2,ANALISIS MODERNO DE SISTEMAS ELECTRICOS DE POTENCI,"ENRIQUEZ HARPER, GILBERTO",TK 3001 E59
25882,2,DISENO DE ESTRUCTURAS DE ACERO : METODO LRFD,"MCCORMAC, JACK C.",TA 684 M131
25885,2,METODO DE LA RUTA CRITICA Y SUS APLICACIONES A LA,"ANTILL, JAMES M.",TS 158 A627
25887,2,DISENO DE ACERO ESTRUCTURAL,"BOWLES, JOSEPH E.",TA 684 B63
25889,2,LA DEMOCRACIA EN MEXICO,"GONZALEZ CASANOVA, PABLO",JC 421 G643
25890,2,EL FINANCIAMIENTO EN ENTIDADES ECONOMICAS Y LA IMP,"VILLEGAS CARRENO, MA. DEL ROSARIO",HG 5441.M11 V732
25962,2,MANUAL DE CONTROL INTERNO DE ACTIVOS FIJOS,"MARTiNEZ PAZ, ERICK IVAN",TESIS CONTADURIA 76
25871,2,EXHIBITION DESIGN: ARQUITECTURA EFiMERA,,NK 1990 E963
25827,2,CONSTRUYA SU PROPIA CASA DE MADERA,"HARD, ROGER",TH 1101 H258
2583,2,APARTMENT BUILDINGS,"MOSTAEDI, ARIAN",NA 7860 M915
25804,2,PLANIFICACION ESTRATEGICA DE CIUDADES,"FERNANDEZ GUELL, JOSE MIGUEL",NA 9050 F363
25946,2,ADMINISTRACION DE PERSONAL,"REYES PONCE, AGUSTIN",HF 5549 R458
25808,2,AUDITORiA DE R. H. PARA LA APROBACION DE LA CUENTA,"BECERRA MARTiNEZ, EVELYN ARACELI",TESIS CONTADURIA 62
25809,2,LA IMPORTANCIA DE LA PLANEACION Y DESARROLLO DEL P,"CALDERON ROBLES, MARIA DEL SOCORRO",HF 5415.153 C146
2581,2,PRINCIPIOS DE FISICA : CURSO DE INTRODUCCION,"BELTRAN, VERGILIO",QC 23 B453
25810,2,MANUAL PARA LA ADMINISTRACION DE PROYECTOS,"CLELAND, DAVID I.",HD 69.P75 C624
25811,2,LEONARDO DA VINCI 1452-1519,"ZOLLNER, FRANK",ND 623.L5 Z866
25814,2,INTRODUCCION A LA METODOLOGiA EXPERIMENTAL,"GUTIERREZ ARANZETA, CARLOS",Q 180.55.M4 G983
25818,2,EVALUACION DEL APRENDIZAJE : CONCEPTOS Y TECNICAS,SAAVEDRA R. MANUEL S.,LB 1062.6 S112
25843,2,PROCEDIMIENTO PARA LA RECUPERACION DE LA COBRANZA,"CARDENAS TREVINO, JOSE GUILLERMO",TESIS CONTADURIA 63
25823,2,DISENO ESTRUCTURAL DE CASAS HABITACION,"GALLO ORTiZ, GABRIEL O.",TH 4811 G172
25894,2,BLOQUES DE VIVIENDAS. UNA PERSPECTIVA CONTEMPORANE,"RAVETLLAT, PERE JOAN",NA 7860 R256
25444,2,ADMINISTRACION DE PEQUENAS EMPRESAS,"ANZOLA ROJAS, SERVULO",HD 62.7 A637
25101,2,DIAGNOSTICO PRIMARIO DE VULNERABILIDAD SiSMICA DEL,"GONZALEZ VILLARREAL, ViCTOR MANUEL",TESIS MAESTRIA EN CIENCIAS EN INGENIERIA DE LA C
25909,2,OBRAS,"GOMEZ ROBLEDO, ANTONIO",B 1019 G633
2591,2,"MANUAL DE TECNICAS GRAFICAS PARA ARQUITECTOS , DIS","PORTER, TOM",NA 2700 P844
25910,2,RECOMENDACIONES PARA EL MEJORAMIENTO DE LA IMAGEN,"CORNEJO CERVANTES, PATRICIA",NA 9012 C813
25911,2,PEQUENOS HOTELES BELLOS EN MEXICO,"GARCiA SANCHEZ, CRISTOBAL",NA 7800 G216
25912,2,CONTABILIDAD DE COSTOS EN INDUSTRIAS DE TRANSFORMA,"ROJAS CATANO, MA. DE LOURDES",HJ 9750 R741
25913,2,EL CONTADOR PUBLICO Y LOS SISTEMAS DE INFORMACION,"LEPE GUZMAN, HECTOR",HF 5635 L594
25914,2,SISTEMA DE RETENCION DE TALUDES,"HERMOSILLO LOAIZA, ROLANDO MARCELO",NA 9413 H556
25915,2,CONTABILIDAD DE COSTOS EN INDUSTRIAS DE TRANSFORMA,"ROJAS CATANO, MA. DE LOURDES",HJ 9750 R741
25961,2,REESTRUCTURACION DE LA NOMINA DE LA EMPRSA NATIONA,"BARRIOS, MARiA ELIANA MELISSA",TESIS CONTADURIA 75
25916,2,UE TIENE LA OTRA... QUE NO TENGA YO?,"BARRERA MENDEZ, JUAN ANTONIO",HQ 801 B272
25085,2,ARQUITECTURA VERNACULA EN MEXICO,"LOPEZ MORALES, FRANCISCO JAVIER",NA 500.40 L864
25906,2,"FRACCIONAMIENTO ""LOMAS DE LA PRESA"" Y ESTUDIO PARA","MENDIAS ROBLES, MANUEL",TH 4763 M537
25073,2,INSTALACIONES DEPORTIVAS,"CUSA, JUAN DE",NA 6800 C984
25074,2,ESTACIONAMIENTO,"CAL Y MAYOR, RAFAEL",TL 175 C141
42275,2,FISICA VOL. 1,"RESNICK, ROBERT",QC 23 R434
25076,2,CONSTRUCCION DE VIALIDAD ALAMAR EN EL TRAMO DE PUE,"GUTIERREZ CESENO, JAVIER JOSE",TESIS CIVIL 146
25077,2,CONSTRUCCION Y SUPERVISION DE LA URBANIZACION DE C,"CAMARENA CERVANTES, JOSE RAMON",TESIS CIVIL 147
25078,2,CONSTRUCCION DE CAJON PLUVIAL A BASE DE CONCRETO A,"CASTILLO CAMACHO, FREDY",TESIS CIVIL 148
25079,2,REESTRUCTURACION DE EDIFICIO CON ETABS,"CASTRO LOPEZ, KEVIN",TESIS CIVIL 149
25080,2,PROGRAMA DE REGISTRO DE VIVIENDAS Y PREDIOS VULNER,"CONCHA MORA, EMILIANO",TESIS CIVIL 150
25081,2,PROYECTO EJECUTIVO DEL REFORZAMIENTO DE MURO DE CO,"ARRIAGA MATA, FAUSTO JOSMAR",TESIS CIVIL 151
25082,2,APLICACION DE LA LEY DE OBRA PUBLICA EN LA SUPERES,"TIRADO ROMERO, JOSE ALFREDO",TESIS CIVIL 152
25905,2,CONSTRUCCION Y RECONSTRUCCION DE REDES DE DRENAJE,"MORA RODARTE, HECTOR",TD 645 M827
25896,2,DISENO DE PROYECTOS DE EDIFICIO COMERCIAL IVETTE,"RAMOS GALLO, JOSE MARiA",NA 3320 R175
25647,2,IMPLEMENTACION DE CONTROL INTERNO ADMINISTRATIVO Y,"LOPEZ GARCiA, NERY DEL ROSARIO",TESIS CONTADURIA 43
25948,2,CONTROL DE INVENTARIOS,"NAVA BALLiN, JANETH",TESIS CONTADURIA 70
25949,2,COMPENSACION UNIVERSAL,"PEREZ MACHUCHO, NAYELI",TESIS CONTADURIA 71
25950,2,CONTROL DE ACTIVOS FIJOS,"RINCON CIGARROA, LEVI GABRIELA",TESIS CONTADURIA 72
25953,2,ADMINISTRACION DE PERSONAL,"AMARO GUZMAN, RAYMUNDO",HF 5549 A485
25954,2,CONTROL DE INVENTARIOS,"TOVAR REYES, FRANCISCO JAVIER",TESIS CONTADURIA 73
25957,2,INTRODUCCION AL LENGUAJE C,"HANCOCK, LES","QA 76.73C15""C"" H235"
2596,2,PRACTICA DE AUDITORiA AUTOMATIZADA,"CARPY MORALES, CARLOS A.",HF 5667 C299
258,2,CONTABILIDAD FINANCIERA,"WARREN, CARL S.",HF 5635 W286
25941,2,EL AMPLIFICADOR OPERACIONAL,"FORCADA G., JULIO",TK 7871.58 F697
25908,2,UE TIENE LA OTRA... QUE NO TENGA YO?,"BARRERA MENDEZ, JUAN ANTONIO",HQ 801 B272
25895,2,SUPERVISION EN LA CONSTRUCCION DE ESTRUCTURAS MET,"ACOSTA LOPEZ, ENRIQUE",TA 684 A185
25917,2,SISTEMAS PARA EL CONTROL DE EROSION Y ESTABILIDAD,"MARTiNEZ CASTANEDA, ALEJANDRO",NA 9413 M385
25897,2,EL CONTADOR PUBLICO Y LOS SISTEMAS DE INFORMACION,"ALCARAZ PALOMARES, RITA",HF 5635 A348
25898,2,EL CONTADOR PUBLICO Y LOS SISTEMAS DE INFORMACION,"VILLARREAL SANTOSCOY, ELSA MARTINA",HF 5635 V719
25899,2,APLICACION DE UN SIG A LA PLANEACION URBANA,"ELiAS SANZ, LUIS JESUS",NA 9012 E422
25900,2,DESARROLLO DE AREAS VERDES EN EL DISTRIBUIDOR VIAL,"ALCIBIA MARTiNEZ, EDGAR JESUS",NA 9012 A352
25901,2,EL CONTADOR PUBLICO Y LOS SISTEMAS DE INFORMACION,"CONTRERAS ZAPIEN, MARIA LUISA",HF 5635 C764
25902,2,LA COMPUTACION APLICADA AL PROCEDIMIENTO TECNICO,"ESPARZA ROSETE, FERNANDO F.",TH 437 E77
25903,2,CONTABILIDAD DE COSTOS EN INDUSTRIAS DE TRANSFORMA,"ROJAS CATANO, MA. DE LOURDES",HJ 9750 R741
25904,2,ALFONSO REYES EN LA CASA DE ESPANA EN MEXICO (1939,,PQ 7297.R386 A388
25918,2,EL CONTADOR PUBLICO Y LOS SISTEMAS DE INFORMACION,"SAUCEDO MIRELES, ALICIA MARISELA",HF 5635 S255
25945,2,ADMINISTRACION DE PERSONAL,"REYES PONCE, AGUSTIN",HF 5549 R458
25907,2,"CONTROL DE ARCILLAS EXPANSIVAS EN LA ZONA DE OTAY,","SANTOS PENA, MARCO ANTONIO",TP 811 S237
24167,2,INGENIERiA DE CONTROL MODERNA,"OGATA, KATSUHIKO",TJ 213 O34
2407,2,UN MEJOR CLIMA DE INVERSION PARA TODOS,,HG 5162 M516
24158,2,"DIRECCION, SUPERVISION Y CONTROL DE OBRA (PLAZA Ri","GARCiA TELLEZ, GIBRAN",TESIS CIVIL 11
24140,2,FISICA : PARA CIENCIAS E INGENIERIAS,"SERWAY, RAYMOND",QC 23 S491
2416,2,CONSTITUCION POLiTICA DE LOS ESTADOS UNIDOS MEXICA,"MEXICO, LEYES Y DECRETOS",KGF 2914 M611
24160,2,CONSTRUCCION DE LA OBRA CONTINUACION DEL BLVD. LAS,"ESCUDERO CURIEL, MARCO ANTONIO",TESIS CIVIL 13
24161,2,ASPECTOS LEGALES PARA PROYECTOS DE OBRAS CIVILES A,"FERRER RAMiREZ, MIGUEL ANGEL",TESIS CIVIL 14
24162,2,CONTABILIDAD DE SOCIEDADES,"MORALES SANCHEZ, MA. ELENA",HF 5686.C7 M828
24163,2,ELECTRICIDAD Y AUTOMATISMOS ELECTRICOS,"ESCOBAR, MIQUEL",TK 3201 E746
24164,2,REGIMEN LEGAL Y FISCAL DE LAS SOCIEDADES COOPERATI,"LUNA GUERRA, ANTONIO",KGF 1370 L961
24156,2,LAS FORMAS DEL SIGLO XX,"MONTANER, JOSEPH MARiA",NA 680 M764
24166,2,CONTROL MOTOR Y COGNICION : PROPIEDADES EMERGENTES,,QP 363.3 C764
24155,2,"PRINCIPIOS DE COMUNICACIONES : SISTEMAS, MODULACI","ZIEMER, R.E.",QA 76.16 Z65
24168,2,CONTRATO ADMINISTRATIVO DE LA PAVIMENTACION DE LA,"DELGADO BAUTISTA, MARTiN RUBEN",TESIS CIVIL 15
24157,2,AMARTE DESDE AFUERA : ANTOLOGiA POETICA,"VARELA LOPEZ, CAROLINA",PQ 7519 V293
24125,2,COMO MOTIVAR A LOS EMPLEADOS DE HOY: MODELOS MOTIV,"ROSENBAUM, BERNARD L.",HF 5549.5.M63 R813
24103,2,CONTRATO ADMINISTRATIVO DE LA PAVIMENTACION RAMPA,"PEREZ RIVERA, DAVID",TESIS CIVIL 7
24104,2,EL PERFIL DEL DIRECTIVO DE ALTO RENDIMIENTO (D.A.R,"LECHUGA SANTILLAN, EFRAiN",HF 5500.2 L458
